sentiment,text,sentiment_label,timestamp,platform,geolocation,label,predicted_label,predicted_sentiment,prob_negative,prob_neutral,prob_positive,confidence,sentiment_score
1,To all Republicans: One thing that we should all have in common is the threat of climate change. It affects humanity. Let's fix it. Ã°Å¸Å’Å½,Positive,2024-03-12 22:00:00,Twitter,Unknown,2,2,Positive,0.00017458972,0.0002806042,0.9995448,0.9995448,0.9993702
-1,This is why I avoid climate change discussions. It's a religion.,Negative,2025-01-07 14:00:00,Twitter,Unknown,0,0,Negative,0.9500288,0.03954942,0.010421817,0.9500288,-0.93960696
1,'Hey I just wanted to talk to you about climate change and how you fucker humans are ruining the planet for me',Positive,2025-03-26 16:00:00,Twitter,Unknown,2,2,Positive,0.00016438325,0.0004225699,0.999413,0.999413,0.9992486
-1,"Good. Man-made climate change is horseshit. It's all about money & control, always has been. #SnakeOilSales",Negative,2024-10-23 08:00:00,Twitter,Unknown,0,0,Negative,0.9961029,0.0014837756,0.002413229,0.9961029,-0.9936897
0,Must be due to trump messing with climate changeðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚#MAGA2018,Neutral,2025-09-10 05:00:00,Twitter,Unknown,1,1,Neutral,0.019346451,0.97962976,0.001023876,0.97962976,-0.018322576
0,Pentagon strips 'climate change' from yet another essential defense planning document #ClimateChange,Neutral,2025-09-10 04:00:00,Twitter,Unknown,1,0,Negative,0.935179,0.024019966,0.040801093,0.935179,-0.8943779
1,Trump falsely claims that nobody knows if global warming is real - Mashable,Positive,2024-05-13 11:00:00,Twitter,Unknown,2,2,Positive,0.00014605388,0.0005190954,0.9993349,0.9993349,0.99918884
0,And how often has the Zero Books podcast denied climate change? Not once.,Neutral,2025-03-12 11:00:00,Twitter,Unknown,1,2,Positive,0.00022484262,0.0019372869,0.99783784,0.99783784,0.997613
1,The fights against climate change (pollution) and inequality would both benefit from walking holding hands,Positive,2026-05-22 08:00:00,Twitter,Unknown,2,2,Positive,0.00018755299,0.0004137019,0.9993987,0.9993987,0.99921113
1,The challenge of climate change is real and the need for clean air is pressing. Good to have on campus tâ€¦,Positive,2025-09-04 09:00:00,Twitter,Unknown,2,2,Positive,0.00014682753,0.00033550456,0.9995177,0.9995177,0.9993709
1,Shocking study: Half of leading investors ignoring #climate change,Positive,2026-05-06 02:00:00,Twitter,Unknown,2,2,Positive,0.00021289056,0.0006806413,0.99910647,0.99910647,0.99889356
0,oDbama believes in climate change n gave a phukk about our pollinators,Neutral,2024-05-15 22:00:00,Twitter,Unknown,1,2,Positive,0.0005273527,0.0010243005,0.9984484,0.9984484,0.997921
0,"1-4 inches of snow my ass, global warming fucked that right up, stay Woke.",Neutral,2024-11-05 07:00:00,Twitter,Unknown,1,0,Negative,0.773359,0.20189244,0.02474856,0.773359,-0.74861044
-1,Ammachi ( ) attaches her global cult membership acquisition scheme to the global warming meme.,Negative,2026-02-05 09:00:00,Twitter,Unknown,0,1,Neutral,0.031390987,0.9676572,0.00095182133,0.9676572,-0.030439166
-1,Arrogant Obama To Sign U.N. Climate Change Treaty Despite Supreme Court Ruling Against It…. via,Negative,2026-04-15 22:00:00,Twitter,Unknown,0,0,Negative,0.9944688,0.00366423,0.0018669821,0.9944688,-0.9926018
1,Cow dung and fruit trees: Traditional wisdom helps Assam cope with climate change -,Positive,2025-04-04 18:00:00,Twitter,Unknown,2,2,Positive,0.00015526565,0.00039821843,0.99944645,0.99944645,0.9992912
0,Chilling: 1. Trump wants to divert NASA $$$ from climate change to space exploration 2. Thiel wants to colonize space for libertarian utopia,Neutral,2024-04-19 03:00:00,Twitter,Unknown,1,2,Positive,0.02451022,0.19202934,0.78346044,0.78346044,0.75895023
1,The United States of climate change denial,Positive,2024-05-26 21:00:00,Twitter,Unknown,2,2,Positive,0.0001429234,0.00097206817,0.998885,0.998885,0.99874204
1,"Starting with a leading expert in climate change, Antartic and plant ecophysiology research. Advocate foâ€¦",Positive,2025-11-29 08:00:00,Twitter,Unknown,2,2,Positive,0.00026056066,0.010270098,0.9894693,0.9894693,0.98920876
-1,Will the sun put the brakes on global warming?' via FOX NEWS,Negative,2025-02-19 18:00:00,Twitter,Unknown,0,1,Neutral,0.0020713282,0.7012261,0.2967026,0.7012261,0.29463127
1,"Believed by the same people who think the moon landing was staged and don't inoculate their children, no global warming.",Positive,2025-11-04 20:00:00,Twitter,Unknown,2,2,Positive,0.0019639013,0.0020528426,0.99598324,0.99598324,0.9940193
1,RT : How much has 'climate change' been scrubbed from federal websites? A lot. #Climâ€¦,Positive,2025-07-13 06:00:00,Twitter,Unknown,2,2,Positive,0.0001961321,0.0016646191,0.99813926,0.99813926,0.9979431
0,Where the hell is the global warming I was promised,Neutral,2024-05-12 19:00:00,Twitter,Unknown,1,0,Negative,0.9582046,0.040372908,0.0014224169,0.9582046,-0.9567822
1,Good to see public outrage forced a retreat here - but what about Trump's gagging of EPA & climate change info?,Positive,2024-07-09 02:00:00,Twitter,Unknown,2,2,Positive,0.00025260443,0.00033097243,0.9994165,0.9994165,0.99916387
-1,The science fiction of man-made global warming is rapidly being exposed by legitimate climate science,Negative,2024-01-31 08:00:00,Twitter,Unknown,0,0,Negative,0.9962872,0.0007814308,0.0029313227,0.9962872,-0.99335593
1,Donald Trump used to say climate change is a hoax. The government just confirmed it isn't,Positive,2025-05-09 12:00:00,Twitter,Unknown,2,2,Positive,0.00044381965,0.0009841153,0.998572,0.998572,0.9981282
1,Y'all climate change is real like idek how this is still a debate ����,Positive,2024-12-30 12:00:00,Twitter,Unknown,2,2,Positive,0.00041750775,0.0006437186,0.99893874,0.99893874,0.9985212
1,Donald Trump wants to build a wall Ã¢â‚¬â€œ to save his golf course from global warming | Dana Nuccitelli,Positive,2024-01-25 15:00:00,Twitter,Unknown,2,2,Positive,0.00023526052,0.0044084582,0.99535626,0.99535626,0.995121
1,SOLVING CLIMATE CHANGE & THE ENERGY CRISIS IN 5 MIN! … … … … … … … … GOT ENERGY!,Positive,2026-06-18 08:00:00,Twitter,Unknown,2,2,Positive,0.2958298,0.030446872,0.67372334,0.67372334,0.37789354
1,It’s one thing to be a denier. But an Orwellian ban on the very WORDS “climate change” in official communications?,Positive,2024-12-25 07:00:00,Twitter,Unknown,2,2,Positive,0.0004678115,0.00068449124,0.9988477,0.9988477,0.9983799
0,"On #climate change resolution that won 62% support at Exxon â€”&gt; â€œBlackRock, Vanguard, and State Street Global Advisorsâ€¦",Neutral,2025-09-11 11:00:00,Twitter,Unknown,1,2,Positive,0.0006536686,0.11165281,0.8876935,0.8876935,0.88703984
1,"From college affordability to climate change, 'Hillary ClintonÃ¢â‚¬â„¢s values are Millennial values.'",Positive,2024-01-17 14:00:00,Twitter,Unknown,2,2,Positive,0.00017298621,0.00052157167,0.9993055,0.9993055,0.9991325
1,"Is climate change is starting to have an impact on insurance companies, Vikram Chandra, presenter and panel moderator, askâ€¦",Positive,2025-10-17 18:00:00,Twitter,Unknown,2,1,Neutral,0.0004124747,0.99157494,0.008012668,0.99157494,0.0076001934
1,calling out media for largely ignoring issues like climate change and our broken health care system.,Positive,2024-03-27 16:00:00,Twitter,Unknown,2,2,Positive,0.00021357347,0.0003405319,0.99944586,0.99944586,0.9992323
1,Do you believe in climate change? Vote now i really need it's a big help. Vote yes or no :),Positive,2024-04-14 04:00:00,Twitter,Unknown,2,2,Positive,0.0002786687,0.00055837777,0.9991629,0.9991629,0.99888426
-1,"Al Gore is SO concerned with climate change, but he uses private planes ALL the time. Total hypocrite.",Negative,2025-03-01 06:00:00,Twitter,Unknown,0,0,Negative,0.99623364,0.0028582094,0.0009081183,0.99623364,-0.9953255
1,Reminder: Nigel Lawson takes money from the fossil fuel industry to say that climate change scientists are wrong. Not aâ€¦,Positive,2025-10-06 15:00:00,Twitter,Unknown,2,2,Positive,0.0015577151,0.001886784,0.99655557,0.99655557,0.99499786
1,Polarizing polar bears: the Monty-Pythonesque world of climate change denialists,Positive,2025-06-22 19:00:00,Twitter,Unknown,2,2,Positive,0.00016780819,0.0006291283,0.999203,0.999203,0.99903524
1,A reporter returns to Ohio to discuss the challenges of teaching climate change.,Positive,2025-05-17 14:00:00,Twitter,Unknown,2,2,Positive,0.00017809182,0.0016809033,0.99814105,0.99814105,0.99796295
-1,I truly apologize for contempt of your 'religion of global warming' since I posted tweet I received what is akin to fatwa hate.,Negative,2024-05-25 08:00:00,Twitter,Unknown,0,0,Negative,0.802461,0.19426805,0.003270954,0.802461,-0.79919004
0,Watch the Bulletin of the Atomic Scientists present analysis of global affairs & climate change @,Neutral,2025-10-20 08:00:00,Twitter,Unknown,1,1,Neutral,0.00055435486,0.6848001,0.31464556,0.6848001,0.3140912
0,"Global warming....uuuh oh nee, climate change.",Neutral,2025-07-15 05:00:00,Twitter,Unknown,1,0,Negative,0.5706171,0.4265027,0.0028802007,0.5706171,-0.56773686
0,What you're doing is interesting but with that anchor I FEEL the pro climate change side won. Valid side of argument or not.,Neutral,2024-06-07 00:00:00,Twitter,Unknown,1,1,Neutral,0.10898016,0.8809341,0.010085646,0.8809341,-0.09889451
0,#amytalk They may accept 'climate change' (I prefer 'global warming') but not that it is man-made,Neutral,2024-02-15 04:00:00,Twitter,Unknown,1,0,Negative,0.9417254,0.019674534,0.03860007,0.9417254,-0.9031253
1,when you're enjoying the weather but deep down you know this is a result of climate change,Positive,2024-09-06 06:00:00,Twitter,Unknown,2,2,Positive,0.00016590218,0.0003882091,0.99944586,0.99944586,0.99928
1,"We're having a forum in Disney World — but on climate change, Donald Trump and Rick Scott are in Fantasyland.",Positive,2025-05-07 00:00:00,Twitter,Unknown,2,2,Positive,0.00068328995,0.05963832,0.93967843,0.93967843,0.9389951
1,#StepsToReverseClimateChange animal agriculture contributes to climate change so EAT LESS MEAT! #reducetarian,Positive,2024-10-12 02:00:00,Twitter,Unknown,2,2,Positive,0.00018992313,0.00032830925,0.99948174,0.99948174,0.99929184
1,Making the wrong choice on climate change would be a disaster for our kids and grandkids.,Positive,2026-06-07 16:00:00,Twitter,Unknown,2,2,Positive,0.00018926949,0.00033660574,0.9994741,0.9994741,0.99928486
0,"The scientist-in-chief on climate change. And remember, this guy went to the best schools and is a genius.",Neutral,2025-11-15 12:00:00,Twitter,Unknown,1,2,Positive,0.0015354864,0.0014793121,0.99698526,0.99698526,0.9954498
1,It's not okay how clueless #DonaldTrump is about climate change - The Guardian,Positive,2025-12-07 10:00:00,Twitter,Unknown,2,2,Positive,0.00019878763,0.00027503318,0.99952614,0.99952614,0.99932736
0,"A must-read. Welcome to Pleistocene Park, where Russian scientists want to fight climate change with woolly mammoths",Neutral,2024-08-24 12:00:00,Twitter,Unknown,1,2,Positive,0.00015091537,0.00036915304,0.99947995,0.99947995,0.99932903
0,"'Actually, climate change will benefit people in cold places'",Neutral,2025-03-22 09:00:00,Twitter,Unknown,1,2,Positive,0.0029795049,0.4042539,0.59276664,0.59276664,0.5897871
1,Trying not to think about climate change...�� several degrees above San Francisco average April temp,Positive,2024-12-02 22:00:00,Twitter,Unknown,2,2,Positive,0.001097816,0.018139547,0.98076266,0.98076266,0.97966486
1,"#DidYouKnow Animal agriculture is one of the leading causes of climate change?!? Go green, go #vegan!",Positive,2024-02-05 04:00:00,Twitter,Unknown,2,2,Positive,0.00019180568,0.00028882743,0.99951935,0.99951935,0.99932754
1,Can we fight climate change with trees and grass?,Positive,2024-12-03 22:00:00,Twitter,Unknown,2,2,Positive,0.00016121808,0.00034103967,0.9994978,0.9994978,0.99933654
0,"New blog article, about musical inspirations this summer ánd about global warming. (Weird combination, I know. :-) )",Neutral,2026-06-13 09:00:00,Twitter,Unknown,1,1,Neutral,0.0005927943,0.99811125,0.001295974,0.99811125,0.0007031797
1,NASA is defiantly communicating climate change science despite Trump’s doubts #resist,Positive,2024-08-03 14:00:00,Twitter,Unknown,2,2,Positive,0.00021697543,0.00028282337,0.99950016,0.99950016,0.9992832
1,ican't understand how some people believe there's a secret agenda about climate change,Positive,2024-07-12 08:00:00,Twitter,Unknown,2,2,Positive,0.0006154635,0.0016187383,0.9977658,0.9977658,0.9971503
-1,"Thirty years ago, US government scientists predicted Siberia would be growing cotton due to global warming.",Negative,2025-11-10 03:00:00,Twitter,Unknown,0,0,Negative,0.9852308,0.013913173,0.0008559747,0.9852308,-0.9843748
0,Denying climate change is the next few decades could be 'unrecognizable' to let this be 'unrecognizable' to ensure that girls,Neutral,2025-08-26 19:00:00,Twitter,Unknown,1,2,Positive,0.00028900726,0.0017749621,0.997936,0.997936,0.997647
1,vs. Trump offers clear choice on climate change #ActOnClimate,Positive,2026-06-08 09:00:00,Twitter,Unknown,2,2,Positive,0.000206566,0.000277426,0.999516,0.999516,0.9993094
0,Tbh if society is to be destroyed I'd rather it be done by an LGBT mafia than nuclear war or climate change.,Neutral,2025-07-27 05:00:00,Twitter,Unknown,1,1,Neutral,0.033285424,0.6071684,0.35954618,0.6071684,0.32626075
1,HASSELL and MVRDV tackle climate change in the Bay Area,Positive,2025-12-01 15:00:00,Twitter,Unknown,2,2,Positive,0.00014368049,0.00086866034,0.9989876,0.9989876,0.9988439
-1,I'm back to thinking global warming is a myth,Negative,2024-09-08 15:00:00,Twitter,Unknown,0,2,Positive,0.00017910184,0.0011971587,0.9986237,0.9986237,0.9984446
0,"For those of You who by chance donated to Al Gore's global warming defense fund ,. You won , ;)",Neutral,2025-07-28 00:00:00,Twitter,Unknown,1,1,Neutral,0.08684623,0.90804374,0.0051100748,0.90804374,-0.081736155
1,Waiting for Trump to cite the groundhog's prediction yesterday as proof that global climate change is a hoax.,Positive,2025-12-16 02:00:00,Twitter,Unknown,2,2,Positive,0.00035928452,0.010076649,0.98956406,0.98956406,0.98920476
1,Opinion: Trump is in charge at a critical moment for keeping climate change in check. We may never recover.,Positive,2024-11-20 23:00:00,Twitter,Unknown,2,2,Positive,0.00018672548,0.00034560924,0.9994677,0.9994677,0.9992809
1,Think about what happened for employees at #BadlandsNationalPark to actually DELETE factual tweets on climate change.,Positive,2024-07-08 00:00:00,Twitter,Unknown,2,2,Positive,0.0003433428,0.0005110268,0.9991456,0.9991456,0.9988023
1,Six irrefutable pieces of evidence that prove climate change is real - Popular Science,Positive,2024-09-08 23:00:00,Twitter,Unknown,2,2,Positive,0.00028333577,0.00025183827,0.9994648,0.9994648,0.99918145
1,How do rural communities contribute to the discourse of mitigating climate change?- Mcebisi Ndletyana#earthwindfire,Positive,2026-02-26 01:00:00,Twitter,Unknown,2,2,Positive,0.00013334076,0.000378643,0.999488,0.999488,0.99935466
1,Department of the Interior scrubs 'climate change' page ― #Environment #ImpeachTrump,Positive,2024-12-01 16:00:00,Twitter,Unknown,2,2,Positive,0.0005163495,0.001044658,0.998439,0.998439,0.99792266
1,There is SO MUCH more evidence for human imposed climate change than there is for your God yet you consider the latter an undeniable truth??,Positive,2024-06-30 17:00:00,Twitter,Unknown,2,0,Negative,0.9949728,0.0008983799,0.0041287793,0.9949728,-0.9908441
1,US STANDS ALONE! denying climate change. Leadership failure.,Positive,2025-05-11 09:00:00,Twitter,Unknown,2,2,Positive,0.00028006948,0.0003906706,0.9993293,0.9993293,0.99904925
1,We need to work together to create a greener world and mitigate the menace of climate change: PM,Positive,2025-03-27 04:00:00,Twitter,Unknown,2,2,Positive,0.00016034608,0.00028740207,0.9995522,0.9995522,0.99939185
-1,your music sucks and global warming/ climate change is a myth,Negative,2024-11-10 00:00:00,Twitter,Unknown,0,1,Neutral,0.0005866204,0.9960781,0.003335357,0.9960781,0.0027487366
-1,the game's up. You've been bribed for YEARS to push BS global warming so that the globalists can RAPE us with a huge carbon tax,Negative,2024-05-30 08:00:00,Twitter,Unknown,0,0,Negative,0.995704,0.0023835907,0.0019124444,0.995704,-0.9937916
